City,Year_Month,Price
"Chicago, IL",2017-01,158.0
"Chicago, IL",2017-02,158.0
"Chicago, IL",2017-03,159.0
"Chicago, IL",2017-04,159.0
"Chicago, IL",2017-05,159.0
"Chicago, IL",2017-06,160.0
"Chicago, IL",2017-07,160.0
"Chicago, IL",2017-08,161.0
"Chicago, IL",2017-09,161.0
"Chicago, IL",2017-10,162.0
"Chicago, IL",2017-11,164.0
"Chicago, IL",2017-12,165.0
"Chicago, IL",2018-01,166.0
"Chicago, IL",2018-02,168.0
"Chicago, IL",2018-03,169.0
"Houston, TX",1996-04,51.0
"Houston, TX",1996-05,51.0
"Houston, TX",1996-06,51.0
"Houston, TX",1996-07,51.0
"Houston, TX",1996-08,51.0
"Houston, TX",1996-09,52.0
"Houston, TX",1996-10,52.0
"Houston, TX",1996-11,52.0
"Houston, TX",1996-12,52.0
"Houston, TX",1997-01,52.0
"Houston, TX",1997-02,52.0
"Houston, TX",1997-03,52.0
"Houston, TX",1997-04,52.0
"Houston, TX",1997-05,52.0
"Houston, TX",1997-06,52.0
"Houston, TX",1997-07,52.0
"Houston, TX",1997-08,52.0
"Houston, TX",1997-09,52.0
"Houston, TX",1997-10,53.0
"Houston, TX",1997-11,53.0
"Houston, TX",1997-12,53.0
"Houston, TX",1998-01,54.0
"Houston, TX",1998-02,54.0
"Houston, TX",1998-03,55.0
"Houston, TX",1998-04,55.0
"Houston, TX",1998-05,56.0
"Houston, TX",1998-06,56.0
"Houston, TX",1998-07,56.0
"Houston, TX",1998-08,57.0
"Houston, TX",1998-09,57.0
"Houston, TX",1998-10,57.0
"Houston, TX",1998-11,57.0
"Houston, TX",1998-12,57.0
"Houston, TX",1999-01,58.0
"Houston, TX",1999-02,59.0
"Houston, TX",1999-03,60.0
"Houston, TX",1999-04,60.0
"Houston, TX",1999-05,60.0
"Houston, TX",1999-06,60.0
"Houston, TX",1999-07,61.0
"Houston, TX",1999-08,61.0
"Houston, TX",1999-09,61.0
"Houston, TX",1999-10,61.0
"Houston, TX",1999-11,61.0
"Houston, TX",1999-12,62.0
"Houston, TX",2000-01,62.0
"Houston, TX",2000-02,62.0
"Houston, TX",2000-03,63.0
"Houston, TX",2000-04,62.0
"Houston, TX",2000-05,62.0
"Houston, TX",2000-06,62.0
"Houston, TX",2000-07,62.0
"Houston, TX",2000-08,62.0
"Houston, TX",2000-09,62.0
"Houston, TX",2000-10,62.0
"Houston, TX",2000-11,62.0
"Houston, TX",2000-12,62.0
"Houston, TX",2001-01,62.0
"Houston, TX",2001-02,62.0
"Houston, TX",2001-03,62.0
"Houston, TX",2001-04,62.0
"Houston, TX",2001-05,62.0
"Houston, TX",2001-06,62.0
"Houston, TX",2001-07,62.0
"Houston, TX",2001-08,62.0
"Houston, TX",2001-09,62.0
"Houston, TX",2001-10,62.0
"Houston, TX",2001-11,62.0
"Houston, TX",2001-12,62.0
"Houston, TX",2002-01,62.0
"Houston, TX",2002-02,62.0
"Houston, TX",2002-03,62.0
"Houston, TX",2002-04,63.0
"Houston, TX",2002-05,63.0
"Houston, TX",2002-06,64.0
"Houston, TX",2002-07,64.0
"Houston, TX",2002-08,64.0
"Houston, TX",2002-09,65.0
"Houston, TX",2002-10,65.0
"Houston, TX",2002-11,65.0
"Houston, TX",2002-12,65.0
"Houston, TX",2003-01,66.0
"Houston, TX",2003-02,66.0
"Houston, TX",2003-03,66.0
"Houston, TX",2003-04,66.0
"Houston, TX",2003-05,66.0
"Houston, TX",2003-06,66.0
"Houston, TX",2003-07,66.0
"Houston, TX",2003-08,66.0
"Houston, TX",2003-09,67.0
"Houston, TX",2003-10,67.0
"Houston, TX",2003-11,67.0
"Houston, TX",2003-12,67.0
"Houston, TX",2004-01,67.0
"Houston, TX",2004-02,68.0
"Houston, TX",2004-03,69.0
"Houston, TX",2004-04,69.0
"Houston, TX",2004-05,70.0
"Houston, TX",2004-06,70.0
"Houston, TX",2004-07,71.0
"Houston, TX",2004-08,71.0
"Houston, TX",2004-09,72.0
"Houston, TX",2004-10,72.0
"Houston, TX",2004-11,72.0
"Houston, TX",2004-12,73.0
"Houston, TX",2005-01,73.0
"Houston, TX",2005-02,74.0
"Houston, TX",2005-03,74.0
"Houston, TX",2005-04,74.0
"Houston, TX",2005-05,74.0
"Houston, TX",2005-06,74.0
"Houston, TX",2005-07,74.0
"Houston, TX",2005-08,74.0
"Houston, TX",2005-09,74.0
"Houston, TX",2005-10,74.0
"Houston, TX",2005-11,74.0
"Houston, TX",2005-12,75.0
"Houston, TX",2006-01,75.0
"Houston, TX",2006-02,75.0
"Houston, TX",2006-03,75.0
"Houston, TX",2006-04,75.0
"Houston, TX",2006-05,75.0
"Houston, TX",2006-06,76.0
"Houston, TX",2006-07,76.0
"Houston, TX",2006-08,76.0
"Houston, TX",2006-09,76.0
"Houston, TX",2006-10,77.0
"Houston, TX",2006-11,77.0
"Houston, TX",2006-12,77.0
"Houston, TX",2007-01,77.0
"Houston, TX",2007-02,77.0
"Houston, TX",2007-03,77.0
"Houston, TX",2007-04,77.0
"Houston, TX",2007-05,78.0
"Houston, TX",2007-06,78.0
"Houston, TX",2007-07,78.0
"Houston, TX",2007-08,78.0
"Houston, TX",2007-09,78.0
"Houston, TX",2007-10,78.0
"Houston, TX",2007-11,79.0
"Houston, TX",2007-12,79.0
"Houston, TX",2008-01,78.0
"Houston, TX",2008-02,77.0
"Houston, TX",2008-03,77.0
"Houston, TX",2008-04,76.0
"Houston, TX",2008-05,76.0
"Houston, TX",2008-06,75.0
"Houston, TX",2008-07,75.0
"Houston, TX",2008-08,75.0
"Houston, TX",2008-09,75.0
"Houston, TX",2008-10,75.0
"Houston, TX",2008-11,75.0
"Houston, TX",2008-12,74.0
"Houston, TX",2009-01,74.0
"Houston, TX",2009-02,74.0
"Houston, TX",2009-03,74.0
"Houston, TX",2009-04,74.0
"Houston, TX",2009-05,74.0
"Houston, TX",2009-06,74.0
"Houston, TX",2009-07,73.0
"Houston, TX",2009-08,73.0
"Houston, TX",2009-09,73.0
"Houston, TX",2009-10,72.0
"Houston, TX",2009-11,72.0
"Houston, TX",2009-12,72.0
"Houston, TX",2010-01,71.0
"Houston, TX",2010-02,72.0
"Houston, TX",2010-03,72.0
"Houston, TX",2010-04,72.0
"Houston, TX",2010-05,71.0
"Houston, TX",2010-06,71.0
"Houston, TX",2010-07,71.0
"Houston, TX",2010-08,71.0
"Houston, TX",2010-09,71.0
"Houston, TX",2010-10,71.0
"Houston, TX",2010-11,71.0
"Houston, TX",2010-12,70.0
"Houston, TX",2011-01,70.0
"Houston, TX",2011-02,70.0
"Houston, TX",2011-03,70.0
"Houston, TX",2011-04,69.0
"Houston, TX",2011-05,70.0
"Houston, TX",2011-06,69.0
"Houston, TX",2011-07,69.0
"Houston, TX",2011-08,69.0
"Houston, TX",2011-09,69.0
"Houston, TX",2011-10,69.0
"Houston, TX",2011-11,69.0
"Houston, TX",2011-12,69.0
"Houston, TX",2012-01,69.0
"Houston, TX",2012-02,69.0
"Houston, TX",2012-03,69.0
"Houston, TX",2012-04,69.0
"Houston, TX",2012-05,69.0
"Houston, TX",2012-06,69.0
"Houston, TX",2012-07,69.0
"Houston, TX",2012-08,70.0
"Houston, TX",2012-09,70.0
"Houston, TX",2012-10,69.0
"Houston, TX",2012-11,69.0
"Houston, TX",2012-12,70.0
"Houston, TX",2013-01,70.0
"Houston, TX",2013-02,70.0
"Houston, TX",2013-03,71.0
"Houston, TX",2013-04,71.0
"Houston, TX",2013-05,71.0
"Houston, TX",2013-06,71.0
"Houston, TX",2013-07,72.0
"Houston, TX",2013-08,72.0
"Houston, TX",2013-09,72.0
"Houston, TX",2013-10,72.0
"Houston, TX",2013-11,73.0
"Houston, TX",2013-12,73.0
"Houston, TX",2014-01,73.0
"Houston, TX",2014-02,74.0
"Houston, TX",2014-03,74.0
"Houston, TX",2014-04,74.0
"Houston, TX",2014-05,75.0
"Houston, TX",2014-06,76.0
"Houston, TX",2014-07,76.0
"Houston, TX",2014-08,76.0
"Houston, TX",2014-09,77.0
"Houston, TX",2014-10,78.0
"Houston, TX",2014-11,78.0
"Houston, TX",2014-12,79.0
"Houston, TX",2015-01,80.0
"Houston, TX",2015-02,80.0
"Houston, TX",2015-03,81.0
"Houston, TX",2015-04,82.0
"Houston, TX",2015-05,83.0
"Houston, TX",2015-06,83.0
"Houston, TX",2015-07,83.0
"Houston, TX",2015-08,84.0
"Houston, TX",2015-09,84.0
"Houston, TX",2015-10,85.0
"Houston, TX",2015-11,86.0
"Houston, TX",2015-12,86.0
"Houston, TX",2016-01,87.0
"Houston, TX",2016-02,87.0
"Houston, TX",2016-03,88.0
"Houston, TX",2016-04,89.0
"Houston, TX",2016-05,89.0
"Houston, TX",2016-06,90.0
"Houston, TX",2016-07,91.0
"Houston, TX",2016-08,92.0
"Houston, TX",2016-09,92.0
"Houston, TX",2016-10,93.0
"Houston, TX",2016-11,93.0
"Houston, TX",2016-12,93.0
"Houston, TX",2017-01,93.0
"Houston, TX",2017-02,93.0
"Houston, TX",2017-03,94.0
"Houston, TX",2017-04,95.0
"Houston, TX",2017-05,96.0
"Houston, TX",2017-06,96.0
"Houston, TX",2017-07,96.0
"Houston, TX",2017-08,96.0
"Houston, TX",2017-09,97.0
"Houston, TX",2017-10,98.0
"Houston, TX",2017-11,99.0
"Houston, TX",2017-12,99.0
"Houston, TX",2018-01,100.0
"Houston, TX",2018-02,101.0
"Houston, TX",2018-03,102.0
"Philadelphia, PA",1996-04,38.0
"Philadelphia, PA",1996-05,39.0
"Philadelphia, PA",1996-06,39.0
"Philadelphia, PA",1996-07,38.0
"Philadelphia, PA",1996-08,38.0
"Philadelphia, PA",1996-09,38.0
"Philadelphia, PA",1996-10,38.0
"Philadelphia, PA",1996-11,38.0
"Philadelphia, PA",1996-12,39.0
"Philadelphia, PA",1997-01,39.0
"Philadelphia, PA",1997-02,39.0
"Philadelphia, PA",1997-03,39.0
"Philadelphia, PA",1997-04,39.0
"Philadelphia, PA",1997-05,39.0
"Philadelphia, PA",1997-06,39.0
"Philadelphia, PA",1997-07,39.0
"Philadelphia, PA",1997-08,39.0
"Philadelphia, PA",1997-09,39.0
"Philadelphia, PA",1997-10,39.0
"Philadelphia, PA",1997-11,39.0
"Philadelphia, PA",1997-12,39.0
"Philadelphia, PA",1998-01,39.0
"Philadelphia, PA",1998-02,39.0
"Philadelphia, PA",1998-03,39.0
"Philadelphia, PA",1998-04,39.0
"Philadelphia, PA",1998-05,39.0
"Philadelphia, PA",1998-06,39.0
"Philadelphia, PA",1998-07,39.0
"Philadelphia, PA",1998-08,39.0
"Philadelphia, PA",1998-09,39.0
"Philadelphia, PA",1998-10,40.0
"Philadelphia, PA",1998-11,40.0
"Philadelphia, PA",1998-12,40.0
"Philadelphia, PA",1999-01,40.0
"Philadelphia, PA",1999-02,40.0
"Philadelphia, PA",1999-03,40.0
"Philadelphia, PA",1999-04,40.0
"Philadelphia, PA",1999-05,40.0
"Philadelphia, PA",1999-06,41.0
"Philadelphia, PA",1999-07,41.0
"Philadelphia, PA",1999-08,41.0
"Philadelphia, PA",1999-09,41.0
"Philadelphia, PA",1999-10,41.0
"Philadelphia, PA",1999-11,41.0
"Philadelphia, PA",1999-12,41.0
"Philadelphia, PA",2000-01,41.0
"Philadelphia, PA",2000-02,41.0
"Philadelphia, PA",2000-03,42.0
"Philadelphia, PA",2000-04,42.0
"Philadelphia, PA",2000-05,42.0
"Philadelphia, PA",2000-06,42.0
"Philadelphia, PA",2000-07,43.0
"Philadelphia, PA",2000-08,43.0
"Philadelphia, PA",2000-09,43.0
"Philadelphia, PA",2000-10,43.0
"Philadelphia, PA",2000-11,43.0
"Philadelphia, PA",2000-12,43.0
"Philadelphia, PA",2001-01,44.0
"Philadelphia, PA",2001-02,44.0
"Philadelphia, PA",2001-03,44.0
"Philadelphia, PA",2001-04,44.0
"Philadelphia, PA",2001-05,45.0
"Philadelphia, PA",2001-06,45.0
"Philadelphia, PA",2001-07,45.0
"Philadelphia, PA",2001-08,45.0
"Philadelphia, PA",2001-09,45.0
"Philadelphia, PA",2001-10,46.0
"Philadelphia, PA",2001-11,46.0
"Philadelphia, PA",2001-12,47.0
"Philadelphia, PA",2002-01,47.0
"Philadelphia, PA",2002-02,47.0
"Philadelphia, PA",2002-03,48.0
"Philadelphia, PA",2002-04,48.0
"Philadelphia, PA",2002-05,49.0
"Philadelphia, PA",2002-06,49.0
"Philadelphia, PA",2002-07,49.0
"Philadelphia, PA",2002-08,50.0
"Philadelphia, PA",2002-09,50.0
"Philadelphia, PA",2002-10,51.0
"Philadelphia, PA",2002-11,51.0
"Philadelphia, PA",2002-12,51.0
"Philadelphia, PA",2003-01,52.0
"Philadelphia, PA",2003-02,52.0
"Philadelphia, PA",2003-03,53.0
"Philadelphia, PA",2003-04,53.0
"Philadelphia, PA",2003-05,54.0
"Philadelphia, PA",2003-06,55.0
"Philadelphia, PA",2003-07,55.0
"Philadelphia, PA",2003-08,56.0
"Philadelphia, PA",2003-09,56.0
"Philadelphia, PA",2003-10,57.0
"Philadelphia, PA",2003-11,58.0
"Philadelphia, PA",2003-12,58.0
"Philadelphia, PA",2004-01,59.0
"Philadelphia, PA",2004-02,60.0
"Philadelphia, PA",2004-03,61.0
"Philadelphia, PA",2004-04,61.0
"Philadelphia, PA",2004-05,62.0
"Philadelphia, PA",2004-06,63.0
"Philadelphia, PA",2004-07,65.0
"Philadelphia, PA",2004-08,66.0
"Philadelphia, PA",2004-09,68.0
"Philadelphia, PA",2004-10,69.0
"Philadelphia, PA",2004-11,70.0
"Philadelphia, PA",2004-12,72.0
"Philadelphia, PA",2005-01,73.0
"Philadelphia, PA",2005-02,75.0
"Philadelphia, PA",2005-03,76.0
"Philadelphia, PA",2005-04,78.0
"Philadelphia, PA",2005-05,79.0
"Philadelphia, PA",2005-06,80.0
"Philadelphia, PA",2005-07,82.0
"Philadelphia, PA",2005-08,83.0
"Philadelphia, PA",2005-09,85.0
"Philadelphia, PA",2005-10,86.0
"Philadelphia, PA",2005-11,87.0
"Philadelphia, PA",2005-12,88.0
"Philadelphia, PA",2006-01,88.0
"Philadelphia, PA",2006-02,89.0
"Philadelphia, PA",2006-03,89.0
"Philadelphia, PA",2006-04,89.0
"Philadelphia, PA",2006-05,90.0
"Philadelphia, PA",2006-06,92.0
"Philadelphia, PA",2006-07,92.0
"Philadelphia, PA",2006-08,93.0
"Philadelphia, PA",2006-09,94.0
"Philadelphia, PA",2006-10,94.0
"Philadelphia, PA",2006-11,94.0
"Philadelphia, PA",2006-12,95.0
"Philadelphia, PA",2007-01,95.0
"Philadelphia, PA",2007-02,96.0
"Philadelphia, PA",2007-03,96.0
"Philadelphia, PA",2007-04,96.0
"Philadelphia, PA",2007-05,96.0
"Philadelphia, PA",2007-06,96.0
"Philadelphia, PA",2007-07,96.0
"Philadelphia, PA",2007-08,96.0
"Philadelphia, PA",2007-09,95.0
"Philadelphia, PA",2007-10,95.0
"Philadelphia, PA",2007-11,95.0
"Philadelphia, PA",2007-12,94.0
"Philadelphia, PA",2008-01,94.0
"Philadelphia, PA",2008-02,93.0
"Philadelphia, PA",2008-03,93.0
"Philadelphia, PA",2008-04,93.0
"Philadelphia, PA",2008-05,92.0
"Philadelphia, PA",2008-06,92.0
"Philadelphia, PA",2008-07,91.0
"Philadelphia, PA",2008-08,90.0
"Philadelphia, PA",2008-09,90.0
"Philadelphia, PA",2008-10,90.0
"Philadelphia, PA",2008-11,90.0
"Philadelphia, PA",2008-12,90.0
"Philadelphia, PA",2009-01,89.0
"Philadelphia, PA",2009-02,89.0
"Philadelphia, PA",2009-03,89.0
"Philadelphia, PA",2009-04,89.0
"Philadelphia, PA",2009-05,88.0
"Philadelphia, PA",2009-06,88.0
"Philadelphia, PA",2009-07,88.0
"Philadelphia, PA",2009-08,88.0
"Philadelphia, PA",2009-09,88.0
"Philadelphia, PA",2009-10,89.0
"Philadelphia, PA",2009-11,89.0
"Philadelphia, PA",2009-12,89.0
"Philadelphia, PA",2010-01,89.0
"Philadelphia, PA",2010-02,88.0
"Philadelphia, PA",2010-03,88.0
"Philadelphia, PA",2010-04,88.0
"Philadelphia, PA",2010-05,89.0
"Philadelphia, PA",2010-06,89.0
"Philadelphia, PA",2010-07,89.0
"Philadelphia, PA",2010-08,88.0
"Philadelphia, PA",2010-09,87.0
"Philadelphia, PA",2010-10,86.0
"Philadelphia, PA",2010-11,85.0
"Philadelphia, PA",2010-12,84.0
"Philadelphia, PA",2011-01,84.0
"Philadelphia, PA",2011-02,84.0
"Philadelphia, PA",2011-03,84.0
"Philadelphia, PA",2011-04,84.0
"Philadelphia, PA",2011-05,83.0
"Philadelphia, PA",2011-06,82.0
"Philadelphia, PA",2011-07,81.0
"Philadelphia, PA",2011-08,81.0
"Philadelphia, PA",2011-09,80.0
"Philadelphia, PA",2011-10,80.0
"Philadelphia, PA",2011-11,80.0
"Philadelphia, PA",2011-12,80.0
"Philadelphia, PA",2012-01,80.0
"Philadelphia, PA",2012-02,79.0
"Philadelphia, PA",2012-03,79.0
"Philadelphia, PA",2012-04,79.0
"Philadelphia, PA",2012-05,79.0
"Philadelphia, PA",2012-06,78.0
"Philadelphia, PA",2012-07,78.0
"Philadelphia, PA",2012-08,79.0
"Philadelphia, PA",2012-09,79.0
"Philadelphia, PA",2012-10,78.0
"Philadelphia, PA",2012-11,78.0
"Philadelphia, PA",2012-12,78.0
"Philadelphia, PA",2013-01,78.0
"Philadelphia, PA",2013-02,78.0
"Philadelphia, PA",2013-03,78.0
"Philadelphia, PA",2013-04,79.0
"Philadelphia, PA",2013-05,79.0
"Philadelphia, PA",2013-06,79.0
"Philadelphia, PA",2013-07,80.0
"Philadelphia, PA",2013-08,80.0
"Philadelphia, PA",2013-09,80.0
"Philadelphia, PA",2013-10,80.0
"Philadelphia, PA",2013-11,80.0
"Philadelphia, PA",2013-12,81.0
"Philadelphia, PA",2014-01,81.0
"Philadelphia, PA",2014-02,81.0
"Philadelphia, PA",2014-03,81.0
"Philadelphia, PA",2014-04,81.0
"Philadelphia, PA",2014-05,81.0
"Philadelphia, PA",2014-06,81.0
"Philadelphia, PA",2014-07,81.0
"Philadelphia, PA",2014-08,81.0
"Philadelphia, PA",2014-09,81.0
"Philadelphia, PA",2014-10,82.0
"Philadelphia, PA",2014-11,82.0
"Philadelphia, PA",2014-12,82.0
"Philadelphia, PA",2015-01,83.0
"Philadelphia, PA",2015-02,83.0
"Philadelphia, PA",2015-03,83.0
"Philadelphia, PA",2015-04,84.0
"Philadelphia, PA",2015-05,84.0
"Philadelphia, PA",2015-06,85.0
"Philadelphia, PA",2015-07,85.0
"Philadelphia, PA",2015-08,85.0
"Philadelphia, PA",2015-09,86.0
"Philadelphia, PA",2015-10,86.0
"Philadelphia, PA",2015-11,86.0
"Philadelphia, PA",2015-12,86.0
"Philadelphia, PA",2016-01,86.0
"Philadelphia, PA",2016-02,87.0
"Philadelphia, PA",2016-03,87.0
"Philadelphia, PA",2016-04,88.0
"Philadelphia, PA",2016-05,89.0
"Philadelphia, PA",2016-06,90.0
"Philadelphia, PA",2016-07,91.0
"Philadelphia, PA",2016-08,93.0
"Philadelphia, PA",2016-09,94.0
"Philadelphia, PA",2016-10,95.0
"Philadelphia, PA",2016-11,96.0
"Philadelphia, PA",2016-12,97.0
"Philadelphia, PA",2017-01,98.0
"Philadelphia, PA",2017-02,99.0
"Philadelphia, PA",2017-03,100.0
"Philadelphia, PA",2017-04,101.0
"Philadelphia, PA",2017-05,103.0
"Philadelphia, PA",2017-06,104.0
"Philadelphia, PA",2017-07,105.0
"Philadelphia, PA",2017-08,106.0
"Philadelphia, PA",2017-09,108.0
"Philadelphia, PA",2017-10,109.0
"Philadelphia, PA",2017-11,110.0
"Philadelphia, PA",2017-12,111.0
"Philadelphia, PA",2018-01,113.0
"Philadelphia, PA",2018-02,114.0
"Philadelphia, PA",2018-03,115.0
"Phoenix, AZ",1996-04,58.0
"Phoenix, AZ",1996-05,58.0
"Phoenix, AZ",1996-06,58.0
"Phoenix, AZ",1996-07,59.0
"Phoenix, AZ",1996-08,59.0
"Phoenix, AZ",1996-09,59.0
"Phoenix, AZ",1996-10,59.0
"Phoenix, AZ",1996-11,60.0
"Phoenix, AZ",1996-12,60.0
"Phoenix, AZ",1997-01,60.0
"Phoenix, AZ",1997-02,60.0
"Phoenix, AZ",1997-03,61.0
"Phoenix, AZ",1997-04,61.0
"Phoenix, AZ",1997-05,61.0
"Phoenix, AZ",1997-06,61.0
"Phoenix, AZ",1997-07,62.0
"Phoenix, AZ",1997-08,62.0
"Phoenix, AZ",1997-09,62.0
"Phoenix, AZ",1997-10,63.0
"Phoenix, AZ",1997-11,63.0
"Phoenix, AZ",1997-12,63.0
"Phoenix, AZ",1998-01,64.0
"Phoenix, AZ",1998-02,64.0
"Phoenix, AZ",1998-03,65.0
"Phoenix, AZ",1998-04,65.0
"Phoenix, AZ",1998-05,65.0
"Phoenix, AZ",1998-06,66.0
"Phoenix, AZ",1998-07,66.0
"Phoenix, AZ",1998-08,66.0
"Phoenix, AZ",1998-09,67.0
"Phoenix, AZ",1998-10,67.0
"Phoenix, AZ",1998-11,68.0
"Phoenix, AZ",1998-12,68.0
"Phoenix, AZ",1999-01,69.0
"Phoenix, AZ",1999-02,69.0
"Phoenix, AZ",1999-03,69.0
"Phoenix, AZ",1999-04,69.0
"Phoenix, AZ",1999-05,70.0
"Phoenix, AZ",1999-06,70.0
"Phoenix, AZ",1999-07,71.0
"Phoenix, AZ",1999-08,71.0
"Phoenix, AZ",1999-09,72.0
"Phoenix, AZ",1999-10,72.0
"Phoenix, AZ",1999-11,72.0
"Phoenix, AZ",1999-12,73.0
"Phoenix, AZ",2000-01,74.0
"Phoenix, AZ",2000-02,74.0
"Phoenix, AZ",2000-03,75.0
"Phoenix, AZ",2000-04,75.0
"Phoenix, AZ",2000-05,76.0
"Phoenix, AZ",2000-06,76.0
"Phoenix, AZ",2000-07,77.0
"Phoenix, AZ",2000-08,77.0
"Phoenix, AZ",2000-09,78.0
"Phoenix, AZ",2000-10,78.0
"Phoenix, AZ",2000-11,79.0
"Phoenix, AZ",2000-12,79.0
"Phoenix, AZ",2001-01,80.0
"Phoenix, AZ",2001-02,81.0
"Phoenix, AZ",2001-03,81.0
"Phoenix, AZ",2001-04,82.0
"Phoenix, AZ",2001-05,82.0
"Phoenix, AZ",2001-06,83.0
"Phoenix, AZ",2001-07,83.0
"Phoenix, AZ",2001-08,83.0
"Phoenix, AZ",2001-09,84.0
"Phoenix, AZ",2001-10,84.0
"Phoenix, AZ",2001-11,85.0
"Phoenix, AZ",2001-12,85.0
"Phoenix, AZ",2002-01,86.0
"Phoenix, AZ",2002-02,86.0
"Phoenix, AZ",2002-03,87.0
"Phoenix, AZ",2002-04,87.0
"Phoenix, AZ",2002-05,87.0
"Phoenix, AZ",2002-06,88.0
"Phoenix, AZ",2002-07,88.0
"Phoenix, AZ",2002-08,89.0
"Phoenix, AZ",2002-09,89.0
"Phoenix, AZ",2002-10,90.0
"Phoenix, AZ",2002-11,90.0
"Phoenix, AZ",2002-12,91.0
"Phoenix, AZ",2003-01,91.0
"Phoenix, AZ",2003-02,92.0
"Phoenix, AZ",2003-03,92.0
"Phoenix, AZ",2003-04,93.0
"Phoenix, AZ",2003-05,93.0
"Phoenix, AZ",2003-06,94.0
"Phoenix, AZ",2003-07,94.0
"Phoenix, AZ",2003-08,94.0
"Phoenix, AZ",2003-09,95.0
"Phoenix, AZ",2003-10,95.0
"Phoenix, AZ",2003-11,96.0
"Phoenix, AZ",2003-12,96.0
"Phoenix, AZ",2004-01,97.0
"Phoenix, AZ",2004-02,98.0
"Phoenix, AZ",2004-03,99.0
"Phoenix, AZ",2004-04,100.0
"Phoenix, AZ",2004-05,101.0
"Phoenix, AZ",2004-06,103.0
"Phoenix, AZ",2004-07,105.0
"Phoenix, AZ",2004-08,107.0
"Phoenix, AZ",2004-09,110.0
"Phoenix, AZ",2004-10,113.0
"Phoenix, AZ",2004-11,116.0
"Phoenix, AZ",2004-12,119.0
"Phoenix, AZ",2005-01,123.0
"Phoenix, AZ",2005-02,127.0
"Phoenix, AZ",2005-03,131.0
"Phoenix, AZ",2005-04,134.0
"Phoenix, AZ",2005-05,139.0
"Phoenix, AZ",2005-06,144.0
"Phoenix, AZ",2005-07,148.0
"Phoenix, AZ",2005-08,153.0
"Phoenix, AZ",2005-09,157.0
"Phoenix, AZ",2005-10,160.0
"Phoenix, AZ",2005-11,163.0
"Phoenix, AZ",2005-12,164.0
"Phoenix, AZ",2006-01,164.0
"Phoenix, AZ",2006-02,165.0
"Phoenix, AZ",2006-03,167.0
"Phoenix, AZ",2006-04,168.0
"Phoenix, AZ",2006-05,168.0
"Phoenix, AZ",2006-06,168.0
"Phoenix, AZ",2006-07,167.0
"Phoenix, AZ",2006-08,166.0
"Phoenix, AZ",2006-09,165.0
"Phoenix, AZ",2006-10,165.0
"Phoenix, AZ",2006-11,164.0
"Phoenix, AZ",2006-12,163.0
"Phoenix, AZ",2007-01,163.0
"Phoenix, AZ",2007-02,163.0
"Phoenix, AZ",2007-03,163.0
"Phoenix, AZ",2007-04,163.0
"Phoenix, AZ",2007-05,162.0
"Phoenix, AZ",2007-06,161.0
"Phoenix, AZ",2007-07,160.0
"Phoenix, AZ",2007-08,159.0
"Phoenix, AZ",2007-09,157.0
"Phoenix, AZ",2007-10,155.0
"Phoenix, AZ",2007-11,152.0
"Phoenix, AZ",2007-12,149.0
"Phoenix, AZ",2008-01,146.0
"Phoenix, AZ",2008-02,142.0
"Phoenix, AZ",2008-03,138.0
"Phoenix, AZ",2008-04,135.0
"Phoenix, AZ",2008-05,132.0
"Phoenix, AZ",2008-06,129.0
"Phoenix, AZ",2008-07,126.0
"Phoenix, AZ",2008-08,123.0
"Phoenix, AZ",2008-09,121.0
"Phoenix, AZ",2008-10,118.0
"Phoenix, AZ",2008-11,115.0
"Phoenix, AZ",2008-12,112.0
"Phoenix, AZ",2009-01,109.0
"Phoenix, AZ",2009-02,106.0
"Phoenix, AZ",2009-03,102.0
"Phoenix, AZ",2009-04,99.0
"Phoenix, AZ",2009-05,96.0
"Phoenix, AZ",2009-06,93.0
"Phoenix, AZ",2009-07,90.0
"Phoenix, AZ",2009-08,88.0
"Phoenix, AZ",2009-09,86.0
"Phoenix, AZ",2009-10,84.0
"Phoenix, AZ",2009-11,83.0
"Phoenix, AZ",2009-12,82.0
"Phoenix, AZ",2010-01,82.0
"Phoenix, AZ",2010-02,81.0
"Phoenix, AZ",2010-03,80.0
"Phoenix, AZ",2010-04,80.0
"Phoenix, AZ",2010-05,79.0
"Phoenix, AZ",2010-06,78.0
"Phoenix, AZ",2010-07,77.0
"Phoenix, AZ",2010-08,76.0
"Phoenix, AZ",2010-09,74.0
"Phoenix, AZ",2010-10,74.0
"Phoenix, AZ",2010-11,73.0
"Phoenix, AZ",2010-12,72.0
"Phoenix, AZ",2011-01,72.0
"Phoenix, AZ",2011-02,71.0
"Phoenix, AZ",2011-03,71.0
"Phoenix, AZ",2011-04,70.0
"Phoenix, AZ",2011-05,69.0
"Phoenix, AZ",2011-06,68.0
"Phoenix, AZ",2011-07,67.0
"Phoenix, AZ",2011-08,66.0
"Phoenix, AZ",2011-09,66.0
"Phoenix, AZ",2011-10,66.0
"Phoenix, AZ",2011-11,66.0
"Phoenix, AZ",2011-12,67.0
"Phoenix, AZ",2012-01,67.0
"Phoenix, AZ",2012-02,68.0
"Phoenix, AZ",2012-03,69.0
"Phoenix, AZ",2012-04,71.0
"Phoenix, AZ",2012-05,73.0
"Phoenix, AZ",2012-06,74.0
"Phoenix, AZ",2012-07,76.0
"Phoenix, AZ",2012-08,78.0
